UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LOCALIDAD;CONSUMO_KW;POTENCIA_CONTRATADA;MONTO_SOLES
151025;LIMA;YAUYOS;QUINOCAY;QUINOCAY;6;3;7.5
151017;LIMA;YAUYOS;HUA¥EC;HUAÑEC;0;3;6.2
151029;LIMA;YAUYOS;TAURIPAMPA;TAURIPAMPA;1;3;6.4
151022;LIMA;YAUYOS;OMAS;ESQUINA DE OMAS;44;3;34.2
151017;LIMA;YAUYOS;HUA¥EC;HUA¥EC;0;3;6.2
151022;LIMA;YAUYOS;OMAS;TAMARA;1;3;6.3
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;13;3;9.1
151013;LIMA;YAUYOS;HUAMPARA;HUAMPARA;0;3;6.2
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;0;1;6.2
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;0;1;6.2
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;1;1;12.1
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;0;1;5.5
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;25;1;2
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;25;1;2.6
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;0;1;5.8
150402;LIMA;CANTA;ARAHUAY;COLLO;0;1;6.1
150402;LIMA;CANTA;ARAHUAY;COLLO;0;1;4.7
150402;LIMA;CANTA;ARAHUAY;SHIMAY;13;1;3.6
150402;LIMA;CANTA;ARAHUAY;ARCHO;39;1;53.9
150402;LIMA;CANTA;ARAHUAY;LICAHUASI;22;1;12.9
150402;LIMA;CANTA;ARAHUAY;LICAHUASI;7;1;7.4
150402;LIMA;CANTA;ARAHUAY;OROBEL;1;1;5.9
150405;LIMA;CANTA;LACHAQUI;SAN JUAN DE VISCAS (VISCAS);1;1;6.4
150405;LIMA;CANTA;LACHAQUI;SAN JUAN DE VISCAS (VISCAS);0;1;5.7
150405;LIMA;CANTA;LACHAQUI;SAN JUAN DE VISCAS (VISCAS);16;1;9.3
150405;LIMA;CANTA;LACHAQUI;SAN JUAN DE VISCAS (VISCAS);0;1;6
150405;LIMA;CANTA;LACHAQUI;SAN LORENZO DE COCHABAMBA;1;1;6
150404;LIMA;CANTA;HUAROS;SANTA ROSA DE ACOCHACA;18;1;8.4
150404;LIMA;CANTA;HUAROS;SANTA ROSA DE ACOCHACA;0;1;6.1
150404;LIMA;CANTA;HUAROS;HUACOS;2;1;22.8
150404;LIMA;CANTA;HUAROS;HUACOS;0;1;6.2
150404;LIMA;CANTA;HUAROS;HUACOS;8;1;7.9
150403;LIMA;CANTA;HUAMANTANGA;MARCO;3;1;5.2
150403;LIMA;CANTA;HUAMANTANGA;MARCO;0;1;6
150403;LIMA;CANTA;HUAMANTANGA;MARCO;0;1;5.5
150403;LIMA;CANTA;HUAMANTANGA;PURUCHUCO;1;1;6.1
150403;LIMA;CANTA;HUAMANTANGA;PURUCHUCO;1;1;6.1
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;0;1;6
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;0;1;6.2
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;0;1;6.2
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;0;1;6.2
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;0;1;6
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;0;1;22.4
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;0;1;6.1
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;0;1;6.2
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;25;1;11.5
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;3;1;22.8
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;13;1;8.9
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;14;1;7.4
150611;LIMA;HUARAL;SUMBILCA;HUANDARO;0;1;6.2
150611;LIMA;HUARAL;SUMBILCA;HUANDARO;0;1;12.4
150611;LIMA;HUARAL;SUMBILCA;HUANDARO;1;1;5.9
150611;LIMA;HUARAL;SUMBILCA;HUANDARO;0;1;6.1
150611;LIMA;HUARAL;SUMBILCA;RAUMA;1;1;6.1
150611;LIMA;HUARAL;SUMBILCA;RAUMA;0;1;58.2
151026;LIMA;YAUYOS;SAN JOAQUIN;SAN JOAQUIN;1181;9;2888.7
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;0;3;6.2
151013;LIMA;YAUYOS;HUAMPARA;HUAMPARA;0;3;6.1
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;0;3;6.2
151022;LIMA;YAUYOS;OMAS;TAMARA;19;3;10.4
151029;LIMA;YAUYOS;TAURIPAMPA;TAURIPAMPA;1;3;6.4
151027;LIMA;YAUYOS;SAN PEDRO DE PILAS;SAN PEDRO DE PILAS;0;3;12.4
151022;LIMA;YAUYOS;OMAS;OMAS;0;2.81;6.2
151022;LIMA;YAUYOS;OMAS;OMAS;1;3;6.5
151022;LIMA;YAUYOS;OMAS;OMAS;1;3;6.4
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;0;3;6.2
151004;LIMA;YAUYOS;AYAVIRI;AYAVIRI;0;3;6.2
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;5;1;1
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;25;1;27
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;27;1;1.6
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;11;1;6.4
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;0;1;5.9
150402;LIMA;CANTA;ARAHUAY;COLLO;25;1;11.4
150402;LIMA;CANTA;ARAHUAY;COLLO;83;1;69.9
150402;LIMA;CANTA;ARAHUAY;COLLO;2;1;5.6
150402;LIMA;CANTA;ARAHUAY;COLLO;0;1;13.3
150402;LIMA;CANTA;ARAHUAY;ARCHO;17;1;0
150402;LIMA;CANTA;ARAHUAY;LICAHUASI;60;1;40.7
150402;LIMA;CANTA;ARAHUAY;QUISO ALTO;0;1;6.1
150402;LIMA;CANTA;ARAHUAY;OROBEL;29;1;7.5
150405;LIMA;CANTA;LACHAQUI;SAN JUAN DE VISCAS (VISCAS);72;1;60.1
150405;LIMA;CANTA;LACHAQUI;SAN JUAN DE VISCAS (VISCAS);0;1;5.8
150405;LIMA;CANTA;LACHAQUI;SAN JUAN DE VISCAS (VISCAS);0;1;6.1
150405;LIMA;CANTA;LACHAQUI;SAN JUAN DE VISCAS (VISCAS);0;1;6.2
150405;LIMA;CANTA;LACHAQUI;SAN LORENZO DE COCHABAMBA;0;1;6
150404;LIMA;CANTA;HUAROS;SANTA ROSA DE ACOCHACA;18;1;10
150404;LIMA;CANTA;HUAROS;SANTA ROSA DE ACOCHACA;57;1;46
150404;LIMA;CANTA;HUAROS;HUACOS;2;1;6.3
150403;LIMA;CANTA;HUAMANTANGA;MARCO;4;1;2.5
150403;LIMA;CANTA;HUAMANTANGA;MARCO;0;1;5.5
150403;LIMA;CANTA;HUAMANTANGA;MARCO;0;1;6.1
150403;LIMA;CANTA;HUAMANTANGA;PURUCHUCO;4;1;23.5
150403;LIMA;CANTA;HUAMANTANGA;PURUCHUCO;0;1;18.7
150403;LIMA;CANTA;HUAMANTANGA;PURUCHUCO;42;1;31.2
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;0;1;6.1
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;0;1;6.2
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;0;1;32.1
150403;LIMA;CANTA;HUAMANTANGA;HUAMANTANGA;0;1;22.5
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;16;1;5.7
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;1;1;4.5
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;0;1;22.3
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;24;1;6.3
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;32;1;22.5
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;0;1;38.4
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;0;1;6.2
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;13;1;5
150611;LIMA;HUARAL;SUMBILCA;HUANDARO;0;1;5.7
150611;LIMA;HUARAL;SUMBILCA;HUANDARO;0;1;5.9
150611;LIMA;HUARAL;SUMBILCA;RAUMA;0;1;6.3
150611;LIMA;HUARAL;SUMBILCA;RAUMA;0;1;6.1
151027;LIMA;YAUYOS;SAN PEDRO DE PILAS;SAN PEDRO DE PILAS;1;3;6.4
151017;LIMA;YAUYOS;HUA¥EC;HUAÑEC;32;3;22.8
151022;LIMA;YAUYOS;OMAS;OMAS;0;3;6.2
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;0;3;6.1
151027;LIMA;YAUYOS;SAN PEDRO DE PILAS;SAN PEDRO DE PILAS;4;3;7.1
151026;LIMA;YAUYOS;SAN JOAQUIN;SAN JOAQUIN;527.5;2.5;1311.2
151022;LIMA;YAUYOS;OMAS;MURALLA;2;3;6.6
151022;LIMA;YAUYOS;OMAS;TAMARA;0;3;6.2
151024;LIMA;YAUYOS;QUINCHES;QUINCHES;0;3;6.2
151010;LIMA;YAUYOS;COCHAS;COCHAS;9;3;8.1
151022;LIMA;YAUYOS;OMAS;OMAS;0;3;6.2
151029;LIMA;YAUYOS;TAURIPAMPA;SAN LORENZO DE POROCOCHA;17;3;74.5
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;0;1;24.6
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;0;1;6.1
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;42;1;47.5
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;0;1;22.3
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;0;1;6.2
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;12;1;3.6
150402;LIMA;CANTA;ARAHUAY;ARAHUAY;91;1;76.9
150402;LIMA;CANTA;ARAHUAY;COLLO;2;1;4.6
150402;LIMA;CANTA;ARAHUAY;SHIMAY;26;1;11.4
150402;LIMA;CANTA;ARAHUAY;LICAHUASI;5;1;6.9
150402;LIMA;CANTA;ARAHUAY;LICAHUASI;118;1;109.1
150402;LIMA;CANTA;ARAHUAY;OROBEL;0;1;6
150405;LIMA;CANTA;LACHAQUI;SAN JUAN DE VISCAS (VISCAS);0;1;6.2
150405;LIMA;CANTA;LACHAQUI;SAN LORENZO DE COCHABAMBA;0;1;6.2
150405;LIMA;CANTA;LACHAQUI;SAN LORENZO DE COCHABAMBA;66;1;77.8
150405;LIMA;CANTA;LACHAQUI;SAN LORENZO DE COCHABAMBA;1;1;6.4
150405;LIMA;CANTA;LACHAQUI;SAN LORENZO DE COCHABAMBA;3;1;6.8
150405;LIMA;CANTA;LACHAQUI;SAN LORENZO DE COCHABAMBA;1;1;6.1
150404;LIMA;CANTA;HUAROS;HUAROS;13;1;8.9
150404;LIMA;CANTA;HUAROS;HUAROS;0;1;65.3
150404;LIMA;CANTA;HUAROS;HUACOS;0;1;6.2
150403;LIMA;CANTA;HUAMANTANGA;MARCO;2;1;6.6
150403;LIMA;CANTA;HUAMANTANGA;MARCO;1;1;6.4
150403;LIMA;CANTA;HUAMANTANGA;HUAMANTANGA;429;5;3535.1
150403;LIMA;CANTA;HUAMANTANGA;PURUCHUCO;31;1;21.5
150403;LIMA;CANTA;HUAMANTANGA;HUAMANTANGA;1;1;6.1
150403;LIMA;CANTA;HUAMANTANGA;MARCO;0;1;6.2
150403;LIMA;CANTA;HUAMANTANGA;MARCO;0;1;5.9
150403;LIMA;CANTA;HUAMANTANGA;MARCO;2;1;6.1
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;19;1;3.9
150403;LIMA;CANTA;HUAMANTANGA;HUAMANTANGA;0;1;6.2
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;0;1;6.2
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;0;1;5.4
150403;LIMA;CANTA;HUAMANTANGA;HUAMANTANGA;0;1;6.2
150403;LIMA;CANTA;HUAMANTANGA;QUIPAN;0;1;42.1
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;0;1;6.1
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;0;1;40.4
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;55;1;44.2
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;0;1;6.1
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;211;5;525.4
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;24;1;7.2
150611;LIMA;HUARAL;SUMBILCA;SUMBILCA;0;1;6.2
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO;71;1;64.9
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO;38;1;33.4
150201;LIMA;BARRANCA;BARRANCA;PAMPA SAN ALEJO;58;1;52.5
150201;LIMA;BARRANCA;BARRANCA;RANRAIRCA;0;1;5.9
150201;LIMA;BARRANCA;BARRANCA;RONCADOR;66;1;60.2
150201;LIMA;BARRANCA;BARRANCA;LAS HUERTAS;100;1;93
150201;LIMA;BARRANCA;BARRANCA;LAS HUERTAS;3;1;7.3
150201;LIMA;BARRANCA;BARRANCA;ARAYA GRANDE;151;1;352.2
150201;LIMA;BARRANCA;BARRANCA;BARRANCA;28;1;17.1
150201;LIMA;BARRANCA;BARRANCA;ARAYA GRANDE;1;1;36.1
150201;LIMA;BARRANCA;BARRANCA;ARAYA GRANDE;16;1;12.4
150201;LIMA;BARRANCA;BARRANCA;ARAYA GRANDE;45;1;40.1
150201;LIMA;BARRANCA;BARRANCA;SANTA VICTORIA;1;1;6.5
150201;LIMA;BARRANCA;BARRANCA;SANTA VICTORIA;9;1;9.5
150201;LIMA;BARRANCA;BARRANCA;ARAYA CHICA;34;1;29.6
150201;LIMA;BARRANCA;BARRANCA;BARRANCA;93;1;85.8
150201;LIMA;BARRANCA;BARRANCA;AGROPEMSA;12;1;11.2
150201;LIMA;BARRANCA;BARRANCA;AGROPEMSA;36;1;66.2
150201;LIMA;BARRANCA;BARRANCA;BARRANCA;73;1;66.7
150201;LIMA;BARRANCA;BARRANCA;PRIMERO DE MAYO;85;1;78.2
150201;LIMA;BARRANCA;BARRANCA;PRIMERO DE MAYO;700;1;791.6
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;52;3;46.8
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;LAMPA;0;3;0
50801;AYACUCHO;PAUCAR DEL SARA SARA;PAUSA;CASIRE;3;3;7.1
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;2;1;0
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;4;1;7.7
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;16;1;12.4
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;42;1;37.2
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;0;1;6.2
50805;AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA;MARCABAMBA;13;1;11.3
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;11;1;10.5
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;1;1;6.5
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;0;1;6.2
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;LAMPA;0;1;6.2
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;2;1;6.6
50804;AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;SAN SEBASTIAN DE SACRACA;0;1;6.2
